User_ID,FeatureX,FeatureY,Countries_ID,Created At Month,fm_total_activities,fm_discussions,fm_comments,fm_comp_participations,fm_act_$create_alias,fm_act_$identify,fm_act_Confirmed_Email,fm_act_Created_Submission,fm_act_Downloaded_Competition_Datafile,fm_act_Joined_Competition,fm_act_Signed_Up,fm_act_Updated_Discussion,fm_act_Updated_Profile,fm_act_Viewed_All_Competitions,fm_act_Viewed_All_Discussions,fm_act_Viewed_All_Jobs,fm_act_Viewed_All_Learning_Pages,fm_act_badge_OCZE,fm_act_comp_ID_528W,active_second_month
ID_23R473I5,0,1,YSLJ,2,33.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,1.0,1.0,0.0,1
ID_A879920A,1,0,YSLJ,3,48.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,2.0,4.0,2.0,1.0,0.0,0
ID_W6WBEC43,0,1,YSLJ,11,11.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0
ID_FU9487VT,1,0,YSLJ,1,24.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,7.0,2.0,1.0,0.0,1
ID_PC1KUQQE,0,0,YSLJ,2,20.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,0
ID_1FK3IAB3,0,0,YSLJ,12,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,9.0,0.0,0.0,0
ID_R284W07P,0,0,YSLJ,2,48.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,7.0,0.0,2.0,1.0,0.0,0
ID_KFAQ2YH7,1,1,YSLJ,2,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,2.0,1.0,2.0,1.0,0.0,0
ID_HB84Y5TJ,0,0,YSLJ,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_Y051CF8E,1,0,YSLJ,3,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0
ID_CJ69A6DL,0,0,YSLJ,2,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_RSFCWTSQ,1,0,YSLJ,2,71.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,12.0,21.0,17.0,0.0,4.0,1.0,0.0,0
ID_BNR5V8BY,0,0,YSLJ,12,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_WJZ31GIS,0,0,YSLJ,2,82.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,23.0,8.0,1.0,3.0,1.0,0.0,1
ID_2NNESLKY,0,0,YSLJ,2,28.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0
ID_0M53U6VU,1,1,YSLJ,1,44.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,6.0,5.0,6.0,1.0,0.0,1
ID_QI0841KR,0,0,YSLJ,11,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,10.0,1.0,0.0,0.0,0
ID_V8XJOSQ3,1,0,YSLJ,2,264.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,23.0,56.0,52.0,24.0,34.0,1.0,0.0,1
ID_Y691G39Z,0,1,YSLJ,2,68.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,24.0,7.0,3.0,4.0,1.0,0.0,0
ID_DPZTGFZ0,1,1,YSLJ,1,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1
ID_AX4HY3IQ,0,0,YSLJ,11,23.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,0
ID_SIYAKMRI,0,1,YSLJ,1,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
ID_KC9U4T1C,0,0,YSLJ,2,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ID_CO03UPB8,0,1,YSLJ,2,87.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,11.0,22.0,0.0,8.0,1.0,0.0,0
ID_UEY7TOFB,0,1,YSLJ,2,22.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0
ID_AIA4XU8Y,0,0,YSLJ,2,39.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,12.0,4.0,1.0,3.0,1.0,0.0,0
ID_M0X0OPUJ,0,0,YSLJ,2,41.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,2.0,1.0,0.0,0
ID_MGIGYQA0,0,1,YSLJ,1,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0
ID_G18S13C8,0,0,YSLJ,2,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0
ID_GYOJ29PW,0,0,YSLJ,2,65.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,21.0,9.0,0.0,4.0,1.0,0.0,0
ID_0WG6IOYA,0,0,YSLJ,12,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0
ID_9TSDS4P2,1,0,YSLJ,1,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1
ID_TVGIKWHF,0,0,YSLJ,2,70.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,14.0,23.0,1.0,6.0,1.0,0.0,0
ID_RATZOOWT,0,1,YSLJ,2,51.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0
ID_TPXCO3Y9,0,1,YSLJ,2,23.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,0
ID_JW1IC3RE,0,1,YSLJ,12,21.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0
ID_OMAOD7VG,1,0,YSLJ,2,74.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,8.0,4.0,20.0,6.0,2.0,1.0,0.0,0
ID_T9D9LCET,0,1,YSLJ,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_7CGDN0KB,1,0,YSLJ,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_341I29UL,0,0,YSLJ,2,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,1.0,0.0,0
ID_4IKA8KUW,0,0,YSLJ,3,18.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,2.0,1.0,0.0,1
ID_T66EWQCQ,1,0,YSLJ,3,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0
ID_DAGYAVG0,0,0,YSLJ,12,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0
ID_747DTRU6,0,1,YSLJ,2,33.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,2.0,0.0,7.0,1.0,0.0,0
ID_VYFZMA7I,0,0,YSLJ,3,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0
ID_IYA3INH5,0,0,YSLJ,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_3RO0SVKV,0,0,YSLJ,3,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,4.0,2.0,1.0,0.0,0
ID_7EVVNKHG,0,1,YSLJ,2,31.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,5.0,0.0,5.0,1.0,0.0,0
ID_RO2NX93Y,0,1,YSLJ,2,22.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0
ID_0YAX15EE,0,0,YSLJ,2,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_V9SGAOCY,1,0,YSLJ,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_CUMDRBSU,0,0,YSLJ,2,48.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,14.0,0.0,2.0,1.0,0.0,1
ID_WFODQFLX,1,0,YSLJ,3,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1
ID_45E82TYT,0,0,YSLJ,3,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,0
ID_W4YBE5SF,1,0,YSLJ,2,94.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,40.0,12.0,0.0,3.0,1.0,0.0,1
ID_UN59PJG5,1,0,YSLJ,2,80.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,7.0,3.0,1.0,0.0,3.0,22.0,12.0,1.0,4.0,1.0,0.0,0
ID_210Y8ZNF,1,1,YSLJ,3,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_HYMUMRZL,1,0,YSLJ,2,81.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,8.0,6.0,8.0,24.0,5.0,1.0,0.0,0
ID_U90KK6KL,1,1,YSLJ,2,96.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,10.0,16.0,20.0,0.0,6.0,1.0,0.0,0
ID_WRIMHVVE,0,1,YSLJ,1,19.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_QME4X042,0,0,YSLJ,2,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_ED7ZH28X,0,1,SIQF,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_71J2E9D0,0,0,SIQF,12,32.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,1.0,3.0,0.0,0.0,0
ID_S5IJNRGJ,0,0,SIQF,3,54.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,10.0,5.0,0.0,3.0,1.0,0.0,1
ID_73P0984M,0,0,SIQF,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_VC62KOIX,1,1,SIQF,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_Q6HU287G,0,0,SIQF,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_ZVIG1FZD,0,1,SIQF,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_9MQJ1JC8,0,0,SIQF,12,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_PJ6H2VYE,0,0,SIQF,12,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,0
ID_IG8J271U,0,0,SIQF,1,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,1
ID_87J24F6S,0,1,SIQF,12,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0
ID_8SSP3URC,1,0,SIQF,12,24.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,2.0,0.0,4.0,0.0,0.0,0
ID_FA30X2FJ,0,3,SIQF,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_J9GVF8AI,0,1,SIQF,1,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_77LKV3HI,0,1,SIQF,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_Y5D6LTDR,0,0,SIQF,1,194.0,0.0,2.0,1.0,1.0,2.0,1.0,36.0,6.0,1.0,1.0,0.0,5.0,23.0,41.0,2.0,7.0,1.0,0.0,1
ID_X0R3Z8GU,0,0,SIQF,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_O6ZJIQGR,0,1,SIQF,1,14.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_PQUS7VW7,0,0,SIQF,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_RQYLT9BF,0,1,SIQF,11,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0
ID_EM5ERVMH,0,1,SIQF,2,113.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,55.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,9.0,1.0,0.0,1
ID_N4PKBRMC,0,0,SIQF,2,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0
ID_20AHLT8O,0,1,SIQF,1,44.0,0.0,0.0,2.0,1.0,1.0,1.0,12.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,1.0,0.0,0
ID_9DNB3D56,0,0,SIQF,12,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_ROZS6N6H,0,1,SIQF,1,36.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0
ID_1MJE11CY,1,0,SIQF,1,41.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,13.0,4.0,3.0,2.0,0.0,1
ID_LGBHKLJC,0,1,SIQF,12,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_BIE310X9,0,3,SIQF,11,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_LZCR0X81,0,1,SIQF,12,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0
ID_C4RFAVT8,0,1,SIQF,1,12.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
ID_RNG54JYD,0,0,SIQF,1,57.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,48.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_0Y3F6SLN,0,0,SIQF,11,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0
ID_OJNUNVNC,0,1,SIQF,12,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0
ID_TFTGW9DG,0,1,SIQF,2,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0
ID_DTNFS447,0,1,SIQF,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_60X2HO6M,0,0,SIQF,1,81.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,33.0,11.0,1.0,2.0,1.0,0.0,1
ID_EOMFEN93,0,0,SIQF,11,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_U2607KXF,0,0,SIQF,1,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0
ID_77TAD9LB,0,0,SIQF,12,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0
ID_CLKE9U51,0,1,SIQF,11,17.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
ID_0D8ONCVV,0,0,SIQF,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_4S0PF2C7,0,1,SIQF,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_NCZL58GN,0,0,SIQF,12,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0
ID_GQZW1QTM,0,0,SIQF,5,24.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,0.0,6.0,1.0,0.0,0
ID_IEIOB4II,0,1,SIQF,12,29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,4.0,0.0,0.0,0
ID_Y7BQ6PQ0,0,1,SIQF,1,17.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,0
ID_C6A8EYUG,0,0,SIQF,1,72.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,4.0,11.0,0.0,4.0,1.0,0.0,0
ID_O1F4WZMR,0,0,SIQF,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_LV8KTJIJ,0,1,SIQF,2,39.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,15.0,1.0,2.0,1.0,0.0,0
ID_AMEUF3HV,0,0,SIQF,11,23.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1
ID_CBEPBFI4,0,0,SIQF,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_FQ35DZWP,0,1,SIQF,1,41.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,1
ID_WL4K70OE,0,1,SIQF,11,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1
ID_CEDNKSVV,1,0,SIQF,12,885.0,4.0,3.0,1.0,0.0,1.0,1.0,7.0,15.0,1.0,1.0,48.0,4.0,167.0,289.0,1.0,74.0,0.0,0.0,0
ID_FY16BNAY,1,0,SIQF,11,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_ZH1JF79D,0,0,SIQF,1,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0
ID_V46QTGVV,0,0,SIQF,12,19.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0
ID_G874OQN9,0,0,SIQF,1,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_BIBH6HR4,0,0,SIQF,1,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_PVCF0L3M,0,1,SIQF,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_Y2L3SQLT,0,1,SIQF,12,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ID_6BC1FC0G,0,0,SIQF,12,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0
ID_3HCTGSXG,0,1,SIQF,12,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_F919LJLF,0,0,SIQF,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_0KTD7DFM,0,0,SIQF,12,23.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0
ID_96O5PVEP,0,0,SIQF,1,14.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_SEIM35PE,0,0,SIQF,12,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0
ID_1C5AJ3ZY,0,0,SIQF,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_H57WBHTG,0,0,SIQF,12,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0
ID_5NV3P634,0,0,SIQF,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_QCIJRRIZ,0,0,SIQF,1,50.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,13.0,0.0,4.0,1.0,0.0,1
ID_RB4JI8I5,0,0,SIQF,1,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_MXV0XFZF,1,0,SIQF,5,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_5K6D8I13,0,0,SIQF,1,19.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
